IdEquipa,NomeEquipa,DataCriacao,IdUtilizadorCapitaoFK
2977,Pak Kret FC,1/1/2025 00:00:00,3322
2978,Waterbury FC,5/7/2023 00:00:00,3454
2979,Parakou FC,11/10/2025 00:00:00,18841
2980,Donghua FC,29/12/2024 00:00:00,1821
2981,Mutare FC,4/9/2023 00:00:00,14268
2982,Narsingdi FC,9/6/2025 00:00:00,473
2983,Braga FC,5/2/2023 00:00:00,4836
2984,Araure FC,10/10/2024 00:00:00,7135
2985,Digos FC,25/8/2025 00:00:00,6541
2986,Pinar del Río FC,21/2/2024 00:00:00,17663
2987,Clarksville FC,28/11/2025 00:00:00,2876
2988,Numazu FC,10/4/2025 00:00:00,8259
2989,Raiganj FC,21/7/2025 00:00:00,19666
2990,Selçuklu FC,4/1/2024 00:00:00,14420
2991,Tachikawa FC,26/2/2022 00:00:00,248
2992,Prabumulih FC,23/12/2024 00:00:00,13725
2993,Angra dos Reis FC,29/7/2022 00:00:00,11239
2994,San Francisco de Macorís FC,27/8/2022 00:00:00,15364
2995,Sobral FC,22/1/2023 00:00:00,5231
2996,Xiashi FC,2/7/2024 00:00:00,19291
2997,Turku FC,22/11/2025 00:00:00,4725
2998,Guatire FC,4/10/2023 00:00:00,17149
2999,Iquique FC,3/7/2025 00:00:00,10579
3000,Laâyoune FC,6/6/2025 00:00:00,13909
3001,Cedar Rapids FC,18/6/2025 00:00:00,7591
3002,Kofu FC,30/3/2024 00:00:00,7018
3003,San Diego FC,11/1/2022 00:00:00,3844
3004,Gharyan FC,9/1/2023 00:00:00,1533
3005,Barakpur FC,18/2/2024 00:00:00,180
3006,Tottori FC,5/2/2022 00:00:00,3195
3007,Chaedok FC,14/10/2023 00:00:00,9595
3008,Joetsu FC,30/12/2025 00:00:00,2678
3009,Sioux Falls FC,6/10/2024 00:00:00,17031
3010,Calbayog City FC,27/3/2023 00:00:00,5317
3011,Sultanbeyli FC,30/12/2022 00:00:00,372
3012,Kairouan FC,16/3/2022 00:00:00,8775
3013,Cabo Frio FC,10/6/2022 00:00:00,14294
3014,Shendi FC,6/6/2023 00:00:00,10179
3015,Kayapinar FC,22/8/2025 00:00:00,2734
3016,Shibin al Kawm FC,9/1/2023 00:00:00,3619
3017,Ed Damazin FC,3/11/2025 00:00:00,1318
3018,Khujand FC,15/3/2025 00:00:00,9478
3019,Reims FC,9/8/2025 00:00:00,6518
3020,Dunhuang FC,29/4/2025 00:00:00,30
3021,Huntington FC,19/5/2024 00:00:00,3099
3022,Mahesana FC,17/7/2024 00:00:00,7741
3023,Modena FC,27/8/2025 00:00:00,19977
3024,Guri FC,31/3/2024 00:00:00,2120
3025,Getafe FC,6/1/2025 00:00:00,13586
3026,Jamaame FC,19/6/2024 00:00:00,8205
3027,Breda FC,19/2/2025 00:00:00,6528
3028,Basel FC,17/10/2022 00:00:00,1036
3029,Semnan FC,11/2/2024 00:00:00,15540
3030,Temirtau FC,24/6/2024 00:00:00,15944
3031,Toyokawa FC,27/10/2023 00:00:00,11112
3032,Passo Fundo FC,25/10/2023 00:00:00,17052
3033,Yei FC,6/3/2025 00:00:00,9709
3034,Ontario FC,17/8/2024 00:00:00,18304
3035,Luzhang FC,7/4/2025 00:00:00,6702
3036,Al Qamishli FC,12/7/2022 00:00:00,18752
3037,Hagerstown FC,11/9/2023 00:00:00,13979
3038,Fardis FC,14/8/2024 00:00:00,4980
3039,Chuo-ku FC,6/1/2023 00:00:00,11377
3040,Erie FC,11/3/2025 00:00:00,792
3041,Vancouver FC,10/9/2022 00:00:00,3506
3042,Nampa FC,2/1/2024 00:00:00,19538
3043,Geelong FC,13/11/2022 00:00:00,18948
3044,Fianarantsoa FC,23/10/2023 00:00:00,4862
3045,Banjar FC,30/8/2023 00:00:00,1211
3046,Siguiri FC,6/5/2024 00:00:00,10628
3047,Severodvinsk FC,29/10/2025 00:00:00,9571
3048,Batala FC,14/6/2023 00:00:00,197
3049,Rzeszów FC,18/11/2023 00:00:00,11262
3050,Bhusaval FC,17/6/2022 00:00:00,6202
3051,Itajaí FC,27/6/2022 00:00:00,13473
3052,Trondheim FC,20/2/2024 00:00:00,18105
3053,Cuango FC,17/3/2024 00:00:00,15311
3054,Aqtau FC,9/7/2023 00:00:00,18112
3055,Niš FC,25/10/2025 00:00:00,14366
3056,Bahraigh FC,1/3/2024 00:00:00,11955
3057,Narashino FC,25/9/2024 00:00:00,248
3058,Abakan FC,1/6/2024 00:00:00,123
3059,Burlington FC,15/5/2022 00:00:00,10466
3060,Potsdam FC,5/5/2025 00:00:00,1232
3061,Pinrang FC,4/10/2022 00:00:00,4139
3062,Sorsogon FC,1/10/2024 00:00:00,11104
3063,Dourados FC,7/6/2024 00:00:00,4734
3064,Spartanburg FC,13/5/2024 00:00:00,862
3065,Meram FC,2/12/2023 00:00:00,8796
3066,Braila FC,11/6/2023 00:00:00,532
3067,Gastonia FC,24/11/2024 00:00:00,1154
3068,Amadora FC,28/1/2025 00:00:00,18186
3069,Fort Lauderdale FC,24/2/2022 00:00:00,16776
3070,Uji FC,14/4/2023 00:00:00,15051
3071,Nova Friburgo FC,25/9/2025 00:00:00,7771
3072,Tonk FC,12/6/2023 00:00:00,18863
3073,Reggio di Calabria FC,8/9/2025 00:00:00,961
3074,Berazategui FC,12/10/2022 00:00:00,19063
3075,Khowy FC,8/3/2025 00:00:00,19187
3076,Sirsa FC,27/4/2022 00:00:00,832
3077,Tangail FC,3/10/2022 00:00:00,509
3078,Jaunpur FC,13/2/2025 00:00:00,12284
3079,Dosquebradas FC,15/8/2025 00:00:00,17502
3080,York FC,12/11/2025 00:00:00,18132
3081,Petropavlovsk-Kamchatskiy FC,6/9/2023 00:00:00,16100
3082,Phan Rang-Tháp Chàm FC,5/12/2024 00:00:00,755
3083,Epe FC,14/12/2025 00:00:00,15174
3084,Sittwe FC,24/8/2022 00:00:00,6465
3085,Dam Dam FC,20/4/2022 00:00:00,6429
3086,Jima FC,5/12/2025 00:00:00,883
3087,Lhokseumawe FC,5/8/2022 00:00:00,3160
3088,Roxas City FC,14/9/2022 00:00:00,6848
3089,Funtua FC,2/5/2025 00:00:00,4460
3090,Turbo FC,22/1/2023 00:00:00,5413
3091,Hinthada FC,19/4/2023 00:00:00,9979
3092,La Rioja FC,22/8/2024 00:00:00,19041
3093,Madanapalle FC,2/8/2022 00:00:00,16778
3094,Palopo FC,1/7/2023 00:00:00,7147
3095,Ayacucho FC,5/10/2023 00:00:00,8957
3096,Obuase FC,7/4/2023 00:00:00,9046
3097,Nijmegen FC,9/2/2024 00:00:00,5396
3098,San Luis Río Colorado FC,9/1/2024 00:00:00,4466
3099,Alleppey FC,26/9/2024 00:00:00,15445
3100,Boma FC,19/6/2023 00:00:00,2557
3101,Tiaret FC,29/9/2023 00:00:00,5020
3102,Tyre FC,28/5/2023 00:00:00,19335
3103,Saarbrücken FC,25/1/2025 00:00:00,12830
3104,Purwakarta FC,5/11/2023 00:00:00,18500
3105,Longjing FC,13/4/2023 00:00:00,16116
3106,Split FC,7/7/2023 00:00:00,15849
3107,Ilhéus FC,21/12/2023 00:00:00,8902
3108,Toulon FC,2/5/2023 00:00:00,8587
3109,Klerksdorp FC,16/3/2022 00:00:00,18119
3110,Lorain FC,25/12/2022 00:00:00,14041
3111,Barra Mansa FC,6/4/2024 00:00:00,2651
3112,Tongjiang FC,28/9/2025 00:00:00,14425
3113,Murfreesboro FC,3/5/2024 00:00:00,10388
3114,High Point FC,30/6/2024 00:00:00,14585
3115,Hamm FC,23/11/2023 00:00:00,8177
3116,Divo FC,1/12/2025 00:00:00,9193
3117,Tarija FC,16/8/2023 00:00:00,16394
3118,Al ‘Arish FC,27/1/2024 00:00:00,11097
3119,Guli FC,11/10/2023 00:00:00,12837
3120,Urayasu FC,21/11/2025 00:00:00,11295
3121,Bida FC,27/8/2023 00:00:00,7337
3122,Gliwice FC,17/11/2024 00:00:00,8723
3123,Paita FC,5/10/2023 00:00:00,11496
3124,Bade FC,19/9/2024 00:00:00,6512
3125,Newport News FC,30/11/2024 00:00:00,16781
3126,Townsville FC,17/5/2025 00:00:00,6937
3127,Langsa FC,31/3/2022 00:00:00,12190
3128,Dagupan City FC,27/10/2025 00:00:00,9520
3129,Teziutlan FC,2/10/2025 00:00:00,2588
3130,Salalah FC,23/5/2024 00:00:00,9054
3131,Salatiga FC,14/8/2025 00:00:00,19774
3132,Matosinhos FC,6/2/2023 00:00:00,11832
3133,Hamilton FC,12/8/2024 00:00:00,18106
3134,Birjand FC,12/4/2024 00:00:00,8690
3135,Lin’an FC,4/7/2025 00:00:00,12285
3136,Chicoloapan FC,14/6/2023 00:00:00,19443
3137,Vellore FC,7/10/2024 00:00:00,8182
3138,Bejaïa FC,1/11/2025 00:00:00,14859
3139,Rancho Cucamonga FC,8/2/2023 00:00:00,12225
3140,Norilsk FC,3/1/2022 00:00:00,19519
3141,Titagarh FC,19/4/2024 00:00:00,10387
3142,Nossa Senhora do Socorro FC,12/2/2022 00:00:00,16077
3143,Baranavichy FC,28/3/2023 00:00:00,2293
3144,Santa María Texmelucan FC,26/4/2022 00:00:00,7394
3145,Kamakurayama FC,12/11/2025 00:00:00,4285
3146,Hemet FC,6/3/2023 00:00:00,717
3147,Yangmei FC,26/11/2025 00:00:00,650
3148,Les Cayes FC,2/5/2023 00:00:00,4933
3149,Ciudad Valles FC,9/11/2023 00:00:00,6116
3150,Santander FC,10/2/2024 00:00:00,3296
3151,Kadugli FC,9/6/2023 00:00:00,7004
3152,Piraeus FC,10/3/2022 00:00:00,429
3153,Linhares FC,2/7/2025 00:00:00,7248
3154,Ciudad del Carmen FC,17/6/2024 00:00:00,468
3155,Letpandan FC,5/10/2023 00:00:00,9671
3156,Zabrze FC,21/8/2022 00:00:00,17989
3157,Almada FC,15/11/2025 00:00:00,5181
3158,Plzen FC,17/12/2025 00:00:00,15544
3159,Saint-Louis FC,22/11/2022 00:00:00,10937
3160,Rio Verde FC,17/10/2023 00:00:00,15830
3161,Santa Cruz FC,26/12/2022 00:00:00,18078
3162,Ait Melloul FC,11/3/2022 00:00:00,5232
3163,Comitán FC,31/8/2025 00:00:00,16126
3164,Danbury FC,29/9/2022 00:00:00,12007
3165,Peoria FC,4/3/2024 00:00:00,6659
3166,Orekhovo-Borisovo Yuzhnoye FC,22/6/2024 00:00:00,18492
3167,Oeiras FC,12/5/2025 00:00:00,9852
3168,Catumbela FC,8/1/2025 00:00:00,2448
3169,Eregli FC,2/10/2024 00:00:00,14095
3170,Oceanside FC,28/9/2024 00:00:00,13093
3171,Harar FC,16/12/2023 00:00:00,6191
3172,Burgos FC,11/12/2023 00:00:00,12208
3173,Shibirghan FC,29/4/2023 00:00:00,9201
3174,Chandannagar FC,4/12/2023 00:00:00,19148
3175,Olsztyn FC,24/5/2025 00:00:00,9935
3176,Cuddalore FC,13/7/2025 00:00:00,17711
3177,Lagos de Moreno FC,9/4/2025 00:00:00,19345
3178,Maragheh FC,4/8/2023 00:00:00,12607
3179,Tebingtinggi FC,2/1/2025 00:00:00,11795
3180,Alcorcón FC,19/11/2024 00:00:00,15108
3181,Saint-Étienne FC,11/4/2023 00:00:00,11105
3182,Chetumal FC,21/9/2024 00:00:00,9215
3183,Sirjan FC,31/10/2025 00:00:00,302
3184,Mexico FC,30/8/2022 00:00:00,7766
3185,Ludwigshafen FC,14/5/2024 00:00:00,2939
3186,Elk Grove FC,31/10/2024 00:00:00,13556
3187,Syzran FC,12/7/2024 00:00:00,7167
3188,Carúpano FC,15/3/2024 00:00:00,4576
3189,Lubao FC,22/8/2025 00:00:00,18348
3190,Luziânia FC,14/6/2025 00:00:00,3773
3191,León FC,29/5/2025 00:00:00,17664
3192,Chirala FC,2/2/2022 00:00:00,6555
3193,San Andrés Tuxtla FC,3/9/2025 00:00:00,10210
3194,Eskisehir FC,7/6/2022 00:00:00,3172
3195,Castellón de la Plana FC,12/12/2025 00:00:00,8215
3196,Tiantoujiao FC,8/6/2022 00:00:00,3073
3197,Bielsko-Biala FC,15/12/2023 00:00:00,13963
3198,Piedras Negras FC,12/10/2025 00:00:00,11388
3199,Banha FC,13/8/2024 00:00:00,7563
3200,Osmaniye FC,17/5/2022 00:00:00,18331
3201,Bytom FC,19/9/2023 00:00:00,12227
3202,Linjiang FC,11/3/2023 00:00:00,7208
3203,H? Long FC,14/5/2022 00:00:00,8772
3204,Deo FC,14/4/2024 00:00:00,4810
3205,Pembroke Pines FC,7/9/2022 00:00:00,5662
3206,Tlemcen FC,9/10/2024 00:00:00,9636
3207,Hitachi FC,11/2/2024 00:00:00,2597
3208,Kindu FC,28/6/2024 00:00:00,2288
3209,Shahin Shahr FC,11/2/2025 00:00:00,13599
3210,Le Havre FC,21/11/2025 00:00:00,4231
3211,Vallejo FC,2/2/2025 00:00:00,12918
3212,Polomolok FC,8/12/2025 00:00:00,17252
3213,Banyuwangi FC,11/3/2022 00:00:00,5216
3214,Albacete FC,2/4/2023 00:00:00,8563
3215,Bidar FC,2/7/2022 00:00:00,15885
3216,San Miguel FC,24/1/2022 00:00:00,4151
3217,Moca FC,7/1/2022 00:00:00,18185
3218,Mülheim FC,4/4/2022 00:00:00,500
3219,Sacaba FC,4/6/2025 00:00:00,941
3220,Reggio Emilia FC,30/4/2023 00:00:00,6697
3221,Barrie FC,12/10/2023 00:00:00,8742
3222,Krasnogorsk FC,9/2/2022 00:00:00,19659
3223,Kaolack FC,5/4/2023 00:00:00,8744
3224,Izumo FC,27/1/2022 00:00:00,13596
3225,Baliuag FC,22/10/2023 00:00:00,11068
3226,Niiza FC,17/1/2025 00:00:00,15601
3227,Surigao FC,25/5/2022 00:00:00,10862
3228,Francisco Morato FC,29/11/2022 00:00:00,18954
3229,Garden Grove FC,29/12/2024 00:00:00,15692
3230,Volgodonsk FC,18/11/2024 00:00:00,13616
3231,Cuauhtémoc FC,14/12/2023 00:00:00,7684
3232,Kohat FC,9/3/2024 00:00:00,15795
3233,Makurdi FC,25/6/2023 00:00:00,15106
3234,Kamensk-Ural’skiy FC,2/9/2025 00:00:00,14104
3235,Enterprise FC,15/3/2023 00:00:00,15639
3236,Loja FC,4/12/2025 00:00:00,9393
3237,Medford FC,22/4/2024 00:00:00,6161
3238,N’Zérékoré FC,27/5/2025 00:00:00,10617
3239,Ussuriysk FC,12/5/2023 00:00:00,14776
3240,Sakura FC,15/2/2025 00:00:00,9609
3241,Concepcion FC,30/8/2022 00:00:00,18393
3242,Uvira FC,23/12/2022 00:00:00,6087
3243,Tomakomai FC,4/6/2024 00:00:00,8950
3244,Portmore FC,21/5/2024 00:00:00,10059
3245,Machilipatnam FC,1/5/2024 00:00:00,17040
3246,Bordj Bou Arreridj FC,23/4/2025 00:00:00,2176
3247,Malayer FC,12/2/2023 00:00:00,6865
3248,Cary FC,17/11/2023 00:00:00,11455
3249,Kluang FC,19/12/2022 00:00:00,9626
3250,Novocherkassk FC,9/8/2022 00:00:00,6465
3251,Métouia FC,3/7/2025 00:00:00,13110
3252,Nishio FC,7/7/2022 00:00:00,9570
3253,Marysville FC,16/4/2022 00:00:00,6106
3254,San Luis FC,1/4/2022 00:00:00,13440
3255,Puerto Montt FC,28/6/2024 00:00:00,10184
3256,Corona FC,10/10/2022 00:00:00,14166
3257,Medinipur FC,4/7/2025 00:00:00,4325
3258,Oldenburg FC,26/1/2024 00:00:00,2374
3259,Fenglu FC,18/10/2024 00:00:00,19913
3260,Al Marj FC,31/10/2025 00:00:00,16691
3261,Sosan FC,20/7/2022 00:00:00,2846
3262,Ocala FC,16/6/2025 00:00:00,15747
3263,Uppsala FC,23/6/2022 00:00:00,14696
3264,Gondomar FC,30/12/2022 00:00:00,12229
3265,Jamalpur FC,31/8/2025 00:00:00,10692
3266,Santa Rita FC,24/11/2022 00:00:00,17323
3267,Warrington FC,30/5/2022 00:00:00,14283
3268,Baramula FC,21/10/2025 00:00:00,16086
3269,Fredericksburg FC,27/12/2024 00:00:00,9670
3270,Oyama FC,1/4/2023 00:00:00,6885
3271,Ambato FC,27/8/2024 00:00:00,2592
3272,Huich’on FC,2/12/2025 00:00:00,6598
3273,Mahabad FC,12/11/2025 00:00:00,17120
3274,Itapecerica da Serra FC,25/4/2023 00:00:00,9123
3275,São Caetano do Sul FC,19/8/2023 00:00:00,912
3276,Rustenburg FC,16/8/2022 00:00:00,6756
3277,Basuo FC,5/2/2024 00:00:00,18711
3278,Zlatoust FC,30/8/2024 00:00:00,7933
3279,Haarlem FC,6/8/2022 00:00:00,574
3280,Pátra FC,16/9/2024 00:00:00,3916
3281,Ríohacha FC,7/7/2023 00:00:00,2046
3282,Catape FC,7/4/2025 00:00:00,11463
3283,Tuguegarao FC,14/5/2025 00:00:00,16607
3284,Guarapuava FC,1/3/2022 00:00:00,5809
3285,Gainesville FC,11/7/2024 00:00:00,7000
3286,Itu FC,5/3/2024 00:00:00,8986
3287,Fatehpur FC,18/8/2025 00:00:00,11249
3288,Al Kufah FC,15/11/2025 00:00:00,7021
3289,Kandy FC,13/7/2025 00:00:00,12561
3290,Hà Tinh FC,6/4/2025 00:00:00,4356
3291,Kimberley FC,22/9/2022 00:00:00,18209
3292,Tenali FC,16/8/2025 00:00:00,13681
3293,Iwata FC,10/3/2024 00:00:00,13114
3294,Kismaayo FC,3/7/2024 00:00:00,13480
3295,Edirne FC,16/7/2023 00:00:00,9380
3296,Takaoka FC,11/11/2025 00:00:00,2474
3297,Nador FC,24/6/2023 00:00:00,1020
3298,Skikda FC,20/9/2023 00:00:00,463
3299,Kuytun FC,29/4/2024 00:00:00,15166
3300,Grenoble FC,19/6/2025 00:00:00,3532
3301,Osnabrück FC,15/10/2024 00:00:00,4317
3302,Perugia FC,17/4/2023 00:00:00,10075
3303,Jiutepec FC,18/12/2025 00:00:00,13405
3304,Udipi FC,20/8/2022 00:00:00,19820
3305,Oshawa FC,9/10/2024 00:00:00,17003
3306,Klaipeda FC,13/4/2025 00:00:00,8285
3307,Tanjungbalai FC,1/9/2025 00:00:00,17960
3308,Obihiro FC,12/3/2025 00:00:00,7306
3309,Midsayap FC,30/12/2025 00:00:00,12886
3310,Leverkusen FC,26/4/2023 00:00:00,11638
3311,Hadano FC,13/9/2023 00:00:00,12699
3312,Kushiro FC,24/9/2023 00:00:00,2238
3313,Idlib FC,19/6/2024 00:00:00,725
3314,Sitalpur FC,26/4/2022 00:00:00,11112
3315,Béchar FC,14/9/2025 00:00:00,16101
3316,Conjeeveram FC,19/11/2023 00:00:00,4518
3317,Proddatur FC,22/1/2023 00:00:00,19879
3318,Cienfuegos FC,4/9/2023 00:00:00,5554
3319,Saqqez FC,7/7/2023 00:00:00,15643
3320,Zhanlicun FC,22/6/2025 00:00:00,18386
3321,Fukang FC,19/1/2022 00:00:00,7902
3322,Pikit FC,3/4/2025 00:00:00,115
3323,Ramat Gan FC,22/4/2024 00:00:00,1069
3324,Bhisho FC,11/5/2022 00:00:00,16756
3325,Türkistan FC,21/11/2023 00:00:00,7672
3326,Huddersfield FC,15/7/2022 00:00:00,17206
3327,Bocoio FC,13/11/2022 00:00:00,912
3328,Chillán FC,30/1/2022 00:00:00,425
3329,Abu ?ulayfah FC,11/6/2023 00:00:00,13168
3330,Odense FC,26/1/2024 00:00:00,9874
3331,Muridke FC,28/5/2025 00:00:00,10203
3332,Tema FC,30/5/2024 00:00:00,516
3333,Metro FC,27/2/2024 00:00:00,18653
3334,Ipswich FC,4/9/2022 00:00:00,17511
3335,Itapetininga FC,8/8/2024 00:00:00,5039
3336,Myingyan FC,25/1/2024 00:00:00,14252
3337,Quibala FC,21/7/2025 00:00:00,11977
3338,Teresópolis FC,30/11/2024 00:00:00,14492
3339,Ciudad Acuña FC,30/3/2023 00:00:00,7691
3340,Pocheon FC,16/4/2025 00:00:00,2608
3341,Navsari FC,26/2/2022 00:00:00,2196
3342,São José de Ribamar FC,3/7/2022 00:00:00,12614
3343,Wau FC,4/11/2024 00:00:00,14701
3344,Ube FC,1/5/2025 00:00:00,6961
3345,Muzaffargarh FC,26/12/2023 00:00:00,6253
3346,Kebili FC,15/6/2022 00:00:00,16538
3347,Jizzax FC,15/12/2025 00:00:00,1399
3348,Simao FC,20/6/2025 00:00:00,9189
3349,San Martin Texmelucan de Labastida FC,31/5/2025 00:00:00,12862
3350,Mostar FC,27/5/2022 00:00:00,8588
3351,Naic FC,19/6/2025 00:00:00,14097
3352,El Geneina FC,5/2/2023 00:00:00,18689
3353,Jinggang FC,12/11/2023 00:00:00,19896
3354,Bandar-e Mahshahr FC,13/12/2022 00:00:00,5529
3355,Manchester FC,1/8/2024 00:00:00,15219
3356,Godhra FC,21/4/2024 00:00:00,9042
3357,Anaco FC,12/10/2024 00:00:00,12572
3358,Sullana FC,17/10/2023 00:00:00,5862
3359,Musashino FC,17/12/2025 00:00:00,11433
3360,Reading FC,12/1/2022 00:00:00,4676
3361,Zemun FC,5/11/2022 00:00:00,11102
3362,Sariaya FC,3/1/2022 00:00:00,14367
3363,Tuxtepec FC,12/1/2024 00:00:00,6758
3364,Jutiapa FC,22/8/2023 00:00:00,11247
3365,Budaun FC,12/8/2025 00:00:00,14276
3366,Chittoor FC,26/5/2025 00:00:00,15415
3367,Benoni FC,7/3/2024 00:00:00,4050
3368,Andong FC,7/12/2024 00:00:00,3867
3369,Ash Shatrah FC,18/5/2024 00:00:00,5671
3370,Rafsanjan FC,26/1/2023 00:00:00,85
3371,Al Ghardaqah FC,2/10/2023 00:00:00,16014
3372,Bontang FC,6/9/2023 00:00:00,15803
3373,Tulancingo FC,19/5/2024 00:00:00,16823
3374,Ndalatando FC,23/9/2024 00:00:00,17525
3375,Apeldoorn FC,26/3/2022 00:00:00,19632
3376,Elektrostal FC,12/4/2023 00:00:00,16559
3377,Jequié FC,26/9/2024 00:00:00,13525
3378,Ð?ng H?i FC,28/11/2022 00:00:00,18062
3379,Krishnanagar FC,30/6/2025 00:00:00,18682
3380,Sherbrooke FC,5/7/2024 00:00:00,8480
3381,Kidapawan FC,27/8/2022 00:00:00,15396
3382,San Miguel FC,8/12/2023 00:00:00,12709
3383,Papantla de Olarte FC,27/4/2023 00:00:00,19579
3384,Dhamar FC,28/5/2024 00:00:00,6734
3385,José María Ezeiza FC,2/11/2022 00:00:00,4686
3386,Southend FC,22/2/2022 00:00:00,11992
3387,Ibirité FC,4/2/2024 00:00:00,3447
3388,Solingen FC,25/3/2022 00:00:00,6581
3389,Tacheng FC,2/4/2025 00:00:00,13772
3390,Villeurbanne FC,7/4/2024 00:00:00,14262
3391,Bayamón FC,8/5/2022 00:00:00,10814
3392,Bragança Paulista FC,30/8/2025 00:00:00,1437
3393,Zhengding FC,1/1/2025 00:00:00,10256
3394,Pindamonhangaba FC,6/2/2022 00:00:00,8288
3395,Enschede FC,24/8/2025 00:00:00,2004
3396,Girón FC,18/12/2022 00:00:00,9463
3397,Dijon FC,5/12/2025 00:00:00,17954
3398,Khost FC,21/7/2023 00:00:00,8762
3399,Koudougou FC,27/6/2025 00:00:00,5953
3400,Darmstadt FC,12/8/2024 00:00:00,7186
3401,Saint-Marc FC,10/7/2025 00:00:00,7095
3402,Taunggyi FC,2/10/2025 00:00:00,13244
3403,Arad FC,18/12/2024 00:00:00,19634
3404,Gaziantep FC,30/7/2025 00:00:00,16944
3405,Khanpur FC,3/10/2022 00:00:00,2637
3406,Huaycan FC,15/6/2022 00:00:00,17196
3407,San Nicolás de los Arroyos FC,1/7/2025 00:00:00,16737
3408,Heidelberg FC,6/9/2023 00:00:00,7035
3409,Miyakonojo FC,2/5/2025 00:00:00,10230
3410,Pandi FC,16/1/2024 00:00:00,11291
3411,Kramatorsk FC,18/5/2022 00:00:00,15460
3412,Seixal FC,29/9/2022 00:00:00,12538
3413,Livorno FC,15/11/2022 00:00:00,8764
3414,Shahr-e Kord FC,9/10/2025 00:00:00,16610
3415,Ekibastuz FC,30/12/2024 00:00:00,13837
3416,Hat Yai FC,16/4/2024 00:00:00,9766
3417,Szeged FC,17/8/2025 00:00:00,11826
3418,Catamarca FC,1/6/2025 00:00:00,9994
3419,Chirchiq FC,7/11/2025 00:00:00,16730
3420,La Laguna FC,11/1/2024 00:00:00,2694
3421,Jijiga FC,4/12/2024 00:00:00,8746
3422,Champaign FC,15/6/2025 00:00:00,18440
3423,Alexandria FC,13/2/2025 00:00:00,13475
3424,George FC,7/3/2024 00:00:00,4584
3425,Herne FC,21/5/2022 00:00:00,16646
3426,Ravenna FC,9/3/2024 00:00:00,1669
3427,Higashimurayama FC,18/7/2024 00:00:00,9770
3428,Hayward FC,6/9/2025 00:00:00,15360
3429,Bharuch FC,18/5/2025 00:00:00,18682
3430,Ogaki FC,20/12/2022 00:00:00,4386
3431,Saharsa FC,14/4/2022 00:00:00,18624
3432,Puerto Plata FC,10/4/2023 00:00:00,18990
3433,Nan Zhuang FC,21/10/2022 00:00:00,8248
3434,Quipungo FC,5/2/2023 00:00:00,19854
3435,Cadiz FC,24/5/2024 00:00:00,158
3436,Châu Ð?c FC,11/11/2025 00:00:00,19361
3437,Guimarães FC,23/3/2024 00:00:00,8415
3438,Amersfoort FC,6/6/2024 00:00:00,4262
3439,Matsuzaka FC,6/12/2023 00:00:00,6801
3440,Haripur FC,6/2/2023 00:00:00,7873
3441,Samarra’ FC,21/1/2024 00:00:00,6696
3442,San Cristóbal FC,18/2/2023 00:00:00,4708
3443,Springfield FC,26/6/2022 00:00:00,18468
3444,Ilagan FC,10/5/2025 00:00:00,589
3445,Rafael Castillo FC,5/4/2025 00:00:00,18226
3446,Konya FC,5/9/2023 00:00:00,4028
3447,Río Cuarto FC,27/8/2023 00:00:00,9759
3448,Middelburg FC,7/1/2023 00:00:00,14468
3449,Angers FC,14/12/2022 00:00:00,16195
3450,Villanueva FC,2/11/2025 00:00:00,15500
3451,Gojra FC,29/1/2023 00:00:00,9707
3452,Teixeira de Freitas FC,28/2/2022 00:00:00,3219
3453,Lakewood FC,2/9/2022 00:00:00,3402
3454,Camarajibe FC,9/2/2023 00:00:00,9213
3455,Lafayette FC,15/4/2024 00:00:00,6450
3456,Uiwang FC,2/7/2022 00:00:00,5510
3457,Danao FC,4/3/2025 00:00:00,14530
3458,Calama FC,20/10/2022 00:00:00,18377
3459,Chaoshan FC,27/6/2022 00:00:00,6013
3460,Salzburg FC,18/11/2022 00:00:00,19062
3461,Mandi Bahauddin FC,3/4/2023 00:00:00,7107
3462,Isiro FC,29/9/2022 00:00:00,2028
3463,El Eulma FC,3/10/2024 00:00:00,8923
3464,Xiaping FC,18/11/2025 00:00:00,9
3465,Batumi FC,17/7/2025 00:00:00,5478
3466,Chlef FC,24/3/2022 00:00:00,40
3467,Guaymas FC,24/9/2024 00:00:00,551
3468,Pathankot FC,22/11/2023 00:00:00,2511
3469,Arnavutköy FC,22/10/2025 00:00:00,12479
3470,Frederick FC,2/9/2024 00:00:00,18263
3471,Lajes FC,27/3/2023 00:00:00,9293
3472,Pitesti FC,22/6/2023 00:00:00,4294
3473,Poblacion FC,12/9/2022 00:00:00,1774
3474,Hanam FC,2/3/2024 00:00:00,19393
3475,Capas FC,28/4/2025 00:00:00,4130
3476,Ghorahi FC,16/10/2025 00:00:00,9514
3477,Vidisha FC,9/8/2025 00:00:00,19815
3478,C?m Ph? FC,3/7/2024 00:00:00,2356
3479,Esmeraldas FC,21/11/2024 00:00:00,15503
3480,Ar Ramtha FC,6/6/2024 00:00:00,1251
3481,Kariya FC,29/4/2023 00:00:00,8266
3482,Lake Charles FC,10/11/2024 00:00:00,13072
3483,Odessa FC,5/4/2022 00:00:00,5165
3484,Cagliari FC,12/9/2024 00:00:00,2707
3485,Zaanstad FC,18/1/2022 00:00:00,12231
3486,Hitachi-Naka FC,25/10/2022 00:00:00,9113
3487,Ordu FC,1/10/2024 00:00:00,2221
